fips,year,county,corn_yield,lag1_yield,year_centered,w01_early_tavg,w02_early_prcp,w03_repro_tavg,w04_repro_prcp,w05_grainfill_tavg,w06_grainfill_prcp,e01_hot_days_30,e02_heat_above_35,e03_longest_dry_spell,e04_max_5day_prcp
18145,2017,SHELBY,178.7,165,17,19.10360655737705,303.34,23.696774193548386,182.96,20.505737704918033,100.03,9,0,10,85.32999999999998
18145,2018,SHELBY,194.3,178.7,18,22.35983606557377,231.64,23.536451612903225,100.28,22.33737704918033,273.40999999999997,14,0,6,62.150000000000006
18145,2019,SHELBY,163.5,194.3,19,19.481803278688524,289.37,24.975483870967743,105.08,22.334426229508196,117.7,23,0,9,100.94000000000003
18145,2020,SHELBY,191,163.5,20,19.05967213114754,222.89,24.614516129032257,104.71,20.444590163934425,139.72,19,0,10,60.49000000000001
18145,2021,SHELBY,189.1,191,21,18.905573770491802,286.74,23.12451612903226,211.07,21.966065573770493,190.65,10,0,10,95.089999999999975
18147,2001,SPENCER,146.2,144.9,1,20.874426229508195,209.47,25.12,116.57,22.36672131147541,182.52,21,0.13000000000000256,7,70.13999999999996
18147,2002,SPENCER,83,146.2,2,20.757540983606557,264.29,26.499354838709678,47.239999999999995,24.08,200.5,27,0.490000000000002,12,87.17999999999999
18147,2003,SPENCER,139.4,83,3,19.39,277.45,24.77193548387097,93.92999999999999,22.008852459016392,190.72,20,0,15,78.53
18147,2004,SPENCER,129.6,139.4,4,22.042131147540985,307.7,23.97064516129032,122.88000000000001,21.58065573770492,109.05,12,0,15,112.21999999999998
18147,2005,SPENCER,135.4,129.6,5,20.679016393442623,160.42999999999998,25.161935483870966,101.17999999999999,24.055081967213116,226.33,21,0.2700000000000031,16,66.75
18147,2006,SPENCER,136,135.4,6,20.162131147540983,286.38,25.278709677419354,155.42,21.73311475409836,404.71000000000004,21,0,10,97.82
18147,2007,SPENCER,152.8,136,7,22.118196721311474,118.83,23.941612903225806,109.94000000000001,24.961967213114754,98.08,17,0,11,43.120000000000005
18147,2008,SPENCER,145,152.8,8,20.520655737704917,249.67999999999998,24.601935483870967,99.53999999999999,22.682295081967215,60.51,18,0,24,58.79
18147,2009,SPENCER,177,145,9,21.396229508196722,231.31,22.519354838709678,179.58,21.90622950819672,197.62,5,0,7,68.089999999999975
18147,2010,SPENCER,139.8,177,10,22.918196721311475,217.85,26.179354838709678,134.56,23.91950819672131,43.68,27,0,9,105.89
18147,2011,SPENCER,132.6,139.8,11,21.018688524590164,352.72,27.026129032258066,112.44,21.90573770491803,172.24,28,2.3799999999999955,11,115.84
18147,2012,SPENCER,69.8,132.6,12,22.6072131147541,122.08,28.196774193548386,75.47,21.97098360655738,233.67,30,44.45999999999999,10,46.690000000000005
18147,2013,SPENCER,184.7,69.8,13,21.065245901639344,246.99,23.58774193548387,100.39999999999999,22.36344262295082,141.73,13,0,13,52.36
18147,2014,SPENCER,174,184.7,14,21.59934426229508,204.71,22.586129032258064,58.62,22.035245901639342,170.77,10,0,11,70.04
18147,2015,SPENCER,163.7,174,15,21.922459016393443,290.49,25.536774193548386,163.45,22.439836065573772,95.14,18,0,11,120.83
18147,2016,SPENCER,149.1,163.7,16,20.754590163934427,202.63,25.21451612903226,215.43,23.791311475409834,140.84,20,0,10,135.58
18147,2017,SPENCER,196.3,149.1,17,20.665901639344263,221.25,25.156129032258065,114.91,21.42606557377049,199.32,20,0.14999999999999858,9,70.89999999999999
18147,2020,SPENCER,182.7,158.3,20,20.036229508196723,295.38,25.61,115.29,21.508852459016392,234.68,24,0,10,85.63999999999999
18147,2021,SPENCER,187.9,182.7,21,20.27622950819672,165.27,24.701290322580647,136.4,22.944754098360654,233.38,16,0,12,75.43
18149,2001,STARKE,126.1,133,1,18.198360655737705,227.01,22.338387096774195,108.68,19.57918032786885,184.02,15,0,9,51.94
18149,2002,STARKE,114.7,126.1,2,17.348852459016392,178.84,24.495806451612903,73.61999999999999,20.945081967213113,112.07,20,0.03999999999999915,12,79.44
18149,2003,STARKE,120.1,114.7,3,16.372131147540983,223.42,21.81064516129032,234.76999999999998,19.658360655737706,156.62,6,0,12,147.94000000000003
18149,2004,STARKE,154.3,120.1,4,18.179016393442623,253.17,21.601290322580645,113.33,18.817540983606555,237.94,6,0,7,70.1
18149,2005,STARKE,137.2,154.3,5,18.49360655737705,86.01,23.67,99.08999999999999,21.332295081967214,217.12,18,0,11,35
18149,2006,STARKE,154.1,137.2,6,17.252295081967212,186.13,23.536774193548386,132.8,19.051803278688524,237.99,11,0,7,59.49999999999999
18149,2007,STARKE,147.8,154.1,7,19.729180327868853,136.60999999999999,21.601935483870967,129.68,21.085573770491802,291.79,5,0,8,59.29999999999998
18149,2008,STARKE,140,147.8,8,17.211475409836066,208.95,22.256129032258066,61.339999999999996,19.78032786885246,353.88,8,0,8,40.05
18149,2009,STARKE,134,140,9,18.168852459016392,172.87,19.874193548387098,61.7,19.204918032786885,127.21,0,0,8,63.25
18149,2010,STARKE,149.5,134,10,19.34426229508197,307.03999999999996,23.96709677419355,129.23,20.84655737704918,120.91,16,0,9,62.19999999999999
18149,2011,STARKE,136.9,149.5,11,18.498524590163935,273.41,24.89774193548387,131.69,19.084590163934426,173.26,21,3.3000000000000043,8,86.89
18149,2012,STARKE,99.7,136.9,12,20.068524590163936,129.64000000000001,25.9,88.47,19.135245901639344,142.52,23,15.809999999999995,6,38.91
18149,2013,STARKE,161.7,99.7,13,18.83311475409836,310.87,21.669032258064515,60.559999999999995,19.581475409836067,172.01,8,0,8,87.66999999999999
18149,2014,STARKE,156.3,161.7,14,18.712131147540983,283.44,19.813225806451612,57.35,19.304590163934428,344.15,3,0,7,72.73999999999998
18149,2015,STARKE,97.6,156.3,15,18.778360655737703,390.67,21.52225806451613,131.2,20.39704918032787,173.48,6,0,14,90.99999999999997
18149,2016,STARKE,142.7,97.6,16,18.246557377049182,179.94,22.913870967741936,93.35,21.95393442622951,395.05,14,0,13,42.62
18149,2017,STARKE,171.8,142.7,17,17.6627868852459,221.91,22.377741935483872,179.89,19.364918032786886,104.2,6,0,6,90.31
18149,2020,STARKE,156.8,147.7,20,18.291967213114756,200.54999999999998,24.096774193548388,70.11,19.66377049180328,114.27,16,0,16,80.98
18151,2001,STEUBEN,123.9,134.3,1,17.42737704918033,210.5,21.558064516129033,65,18.751475409836065,189.46,12,0,10,47.16000000000001
18151,2002,STEUBEN,91.8,123.9,2,16.374918032786884,185.45000000000002,23.733225806451614,72.02,20.516557377049182,111.1,19,0,12,77.53999999999999
18151,2003,STEUBEN,146.5,91.8,3,15.912131147540984,215.26,21.295483870967743,172.96,18.789180327868852,294.05,3,0,5,99.96000000000004
18151,2004,STEUBEN,144.2,146.5,4,17.455081967213115,303.84999999999997,20.893548387096775,154.97,18.612295081967215,118.52000000000001,2,0,4,99.88999999999999
18151,2005,STEUBEN,149.5,144.2,5,17.458360655737703,101.29,22.856451612903225,174.93,20.521475409836064,139.86,12,0,9,58.26000000000002
18151,2006,STEUBEN,148.8,149.5,6,16.69360655737705,212.56,22.63774193548387,170.2,18.472131147540985,147.47,6,0,7,84.05999999999999
18151,2007,STEUBEN,126.9,148.8,7,18.63770491803279,83.59,21.25483870967742,99.78999999999999,20.196393442622952,326.28000000000003,8,0,7,52.85000000000001
18151,2008,STEUBEN,114,126.9,8,16.601311475409837,173.14000000000001,21.433225806451613,109.46,19.63016393442623,178.67000000000002,6,0,13,54.879999999999995
18151,2009,STEUBEN,140,114,9,17.125081967213113,215.2,19,56.36,18.514262295081966,158.73,0,0,8,53.18000000000001
18151,2010,STEUBEN,134.1,140,10,18.591147540983606,324.53,23.239354838709676,70.06,19.97,126.83,15,0,9,74.45000000000002
18151,2011,STEUBEN,120.1,134.1,11,18.025737704918033,253.88,24.427096774193547,83.79,18.83081967213115,238.66,19,1.230000000000004,11,98.58
18151,2012,STEUBEN,87.4,120.1,12,19.422786885245902,56.22,25.21548387096774,77.42999999999999,18.578688524590163,171.98,22,15.830000000000005,12,45.24999999999999
18151,2017,STEUBEN,160,147.6,17,17.161311475409835,243.19,21.815806451612904,77.69999999999999,19.261967213114755,108.97,5,0,10,67.71
18151,2018,STEUBEN,150,160,18,19.465081967213116,340.45,22.463548387096775,43.55,20.768032786885247,197.10999999999999,11,0,20,70.76000000000005
18151,2021,STEUBEN,176,145.6,21,17.407868852459018,243.29999999999998,21.935483870967744,130.09,20.827213114754098,211.66,8,0,11,77.10999999999999
18153,2001,SULLIVAN,157.1,160.1,1,20.288852459016393,216.46,24.244193548387095,155.70999999999998,21.584098360655737,132.33,18,0,11,74.92
18153,2002,SULLIVAN,117.2,157.1,2,19.83573770491803,317.98,26.094516129032257,56.42,23.287704918032787,145.29,25,2.0100000000000122,13,128.00000000000003
18153,2003,SULLIVAN,155.1,117.2,3,18.654590163934426,220.26,24.12322580645161,156.73,21.081639344262296,252.11,13,0,15,94.36000000000001
18153,2004,SULLIVAN,180.5,155.1,4,20.98393442622951,222.44,22.95774193548387,188.1,20.69934426229508,122.06,8,0,18,90.87
18153,2005,SULLIVAN,159.2,180.5,5,19.845901639344262,167.71,24.59774193548387,104.04,23.235737704918034,223.44,20,0.6799999999999997,13,83.71000000000001
18153,2006,SULLIVAN,155.7,159.2,6,19.62262295081967,215.52,24.976774193548387,80.03,21.17754098360656,255.8,17,0,7,47.34
18153,2007,SULLIVAN,163.6,155.7,7,21.76590163934426,209.41,22.936451612903227,61.269999999999996,24.120983606557377,116.62,13,0,11,86.88999999999999
18153,2008,SULLIVAN,164,163.6,8,19.468032786885246,503.54,24.038387096774194,132.67,21.66262295081967,144.63,18,0,16,181.81
18153,2009,SULLIVAN,167,164,9,20.575901639344263,362.46,21.772903225806452,109.84,21.072131147540983,150.91,3,0,12,90.69999999999999
18153,2010,SULLIVAN,159.2,167,10,21.78065573770492,337.71999999999997,25.63064516129032,128.34,23.16426229508197,60.47,24,0,10,86.70999999999998
18153,2011,SULLIVAN,155.2,159.2,11,20.564098360655738,298.74,26.845806451612905,94.77,21.51,145.97,27,4.390000000000015,11,62.83
18153,2015,SULLIVAN,163,196,15,21.085081967213114,292.28,24.267741935483873,91.1,22.02622950819672,108.85,16,0,11,85.19
18153,2016,SULLIVAN,164.1,163,16,20.570983606557377,202.79999999999998,24.636129032258065,148.14000000000001,23.5527868852459,244.08,17,0,8,82.84
18153,2017,SULLIVAN,179.9,164.1,17,20.248688524590165,219.37,25.030645161290323,126.23,21.784590163934425,67.81,19,0.30000000000000426,8,88.12
18153,2018,SULLIVAN,187.3,179.9,18,23.91918032786885,293.3,25.02064516129032,90.85,23.58573770491803,276.1,22,0.1700000000000017,7,133.62
18153,2019,SULLIVAN,164.8,187.3,19,20.58672131147541,370.2,25.45064516129032,134.71,23.208360655737707,138.58,21,0,7,103.90000000000003
18153,2020,SULLIVAN,182.9,164.8,20,19.945573770491805,190.23,25.675483870967742,190.37,21.512295081967213,84.11,26,0,17,72.62
18153,2021,SULLIVAN,193.8,182.9,21,20.28,211.98,24.45193548387097,149.76,23.188360655737704,172.28,14,0,7,53.79000000000002
18155,2009,SWITZERLAND,153,105,9,20.25032786885246,261.94,21.26774193548387,182.78,20.784098360655737,212.78,0,0,8,74.78999999999996
18155,2010,SWITZERLAND,136.3,153,10,21.216065573770493,341.31,25.126129032258063,91.02,22.74655737704918,45.589999999999996,23,0,9,81.3
18155,2011,SWITZERLAND,112.7,136.3,11,19.94606557377049,343.79,26.80774193548387,53.18,21.37311475409836,237.9,26,2.1300000000000097,9,75.85000000000001
18155,2012,SWITZERLAND,63.2,112.7,12,21.188524590163933,129.94,26.895806451612902,54.989999999999995,21.26360655737705,196.64,26,18.750000000000007,10,37.6
18155,2015,SWITZERLAND,158.2,164.1,15,20.911803278688524,234.38,23.705483870967743,178.60999999999999,21.54590163934426,125.02,13,0,11,93.75
18155,2016,SWITZERLAND,158.2,158.2,16,20.106229508196723,222.05,25.086129032258064,143.13,24.204590163934427,217.1,15,0,7,57.99000000000001
18155,2017,SWITZERLAND,170.9,158.2,17,19.758852459016392,354,24.643548387096775,145.12,21.091967213114753,186.94,12,0,9,75.24000000000001
18155,2018,SWITZERLAND,178,170.9,18,23.03950819672131,282.98,24.569032258064517,108.66999999999999,23.56967213114754,376.04,16,0,12,73.38
18155,2019,SWITZERLAND,122.2,178,19,20.491639344262296,352.15,25.560967741935485,114.02,23.882295081967214,71.94,25,0,6,133.1
18155,2020,SWITZERLAND,182.2,122.2,20,19.457868852459015,241.44,25.961290322580645,134.29,21.764098360655737,161.84,24,0,7,79.55000000000001
18155,2021,SWITZERLAND,174,182.2,21,19.331311475409837,269.85,24.073548387096775,167.5,22.664754098360657,184.68,11,0,11,75.76000000000002
18157,2001,TIPPECANOE,157.5,139.7,1,19.211803278688524,158.85,22.841290322580644,139.8,20.027213114754097,166.53,15,0,8,56.56
18157,2002,TIPPECANOE,147.7,157.5,2,18.50360655737705,243.23000000000002,24.616129032258065,97.42,21.288524590163934,195.93,22,0,11,69.28
18157,2003,TIPPECANOE,156.4,147.7,3,17.582295081967214,232.75,22.385806451612904,231.4,20.033934426229507,311.18,9,0,11,130.44
18157,2004,TIPPECANOE,169.7,156.4,4,19.421639344262296,373.63,21.783548387096776,115.89999999999999,19.655081967213114,108.03,4,0,7,163.06999999999996
18157,2005,TIPPECANOE,169.8,169.7,5,19.14295081967213,130.10999999999999,23.291290322580647,168.56,21.98,197.09,11,0,8,70.95999999999998
18157,2006,TIPPECANOE,164.3,169.8,6,18.151803278688526,203.91,24.13258064516129,123.72999999999999,19.667540983606557,186.7,14,0,7,66.80000000000001
18157,2007,TIPPECANOE,159.9,164.3,7,20.574918032786886,152.33,21.655483870967743,65.54,22.368360655737703,156.29999999999998,5,0,7,46.06000000000002
18157,2008,TIPPECANOE,180,159.9,8,18.07393442622951,287.32,22.668709677419354,136.48000000000002,20.20327868852459,147.16,8,0,8,79.52999999999999
18157,2009,TIPPECANOE,179,180,9,19.18409836065574,296.15,20.47258064516129,73.36,19.731147540983606,95.98,0,0,11,97.34
18157,2010,TIPPECANOE,175.1,179,10,20.521147540983605,376.51,24.30677419354839,112.59,21.571803278688524,116.25,16,0,9,80.50999999999999
18157,2011,TIPPECANOE,160.2,175.1,11,19.595245901639345,288.32,25.803870967741936,77.56,19.985409836065575,205.44,23,3.3000000000000043,15,92.88999999999999
18157,2012,TIPPECANOE,112,160.2,12,20.998032786885247,110.7,26.501612903225805,26.2,19.742459016393443,270.86,28,19.130000000000003,7,34.980000000000004
18157,2013,TIPPECANOE,185.1,112,13,19.681475409836064,193.1,21.907096774193548,88.01,20.347377049180327,139.85999999999999,7,0,9,56.67000000000001
18157,2014,TIPPECANOE,206.6,185.1,14,19.574590163934428,232.96,19.914193548387097,100.66999999999999,19.426393442622953,259.02,0,0,8,74.54
18157,2015,TIPPECANOE,147.9,206.6,15,19.610819672131147,343.40999999999997,22.00258064516129,188.21,20.671475409836066,117.37,4,0,6,100.60000000000002
18157,2018,TIPPECANOE,201.1,180.3,18,21.812131147540985,249.35,22.691935483870967,75.21,21.722295081967214,242.51,9,0,6,74.12
18157,2019,TIPPECANOE,180.4,201.1,19,18.578688524590163,250.2,24.381290322580647,76.7,21.323442622950818,142.89,18,0,9,59
18157,2020,TIPPECANOE,207.1,180.4,20,18.888688524590165,173.19,24.346129032258066,102.46000000000001,19.92590163934426,126.92,17,0,10,55.790000000000006
18157,2021,TIPPECANOE,207.2,207.1,21,19.09229508196721,253.02,22.936451612903227,129.25,22.118032786885244,151.25,11,0,11,65.26
18159,2001,TIPTON,173.1,158.6,1,18.82295081967213,196.08,22.55741935483871,133.26,19.777377049180327,185.81,14,0,8,48.06
18159,2002,TIPTON,137.5,173.1,2,18.23049180327869,211.54999999999998,24.60258064516129,63.089999999999996,21.617377049180327,182.26999999999998,21,0,10,64.59
18159,2003,TIPTON,146.5,137.5,3,17.392131147540983,260.66,22.293548387096774,305.9,20.06639344262295,298.76,8,0,11,217
18159,2004,TIPTON,180.8,146.5,4,19.621639344262295,281.6,21.68258064516129,110.52,19.70327868852459,165.04,6,0,7,107.47000000000001
18159,2005,TIPTON,166.8,180.8,5,18.694754098360654,136.75,23.318709677419356,126.34,21.658032786885247,214.05,12,0,8,53.59000000000001
18159,2006,TIPTON,177.1,166.8,6,17.668196721311475,268.38,23.744516129032256,96.73,19.637868852459015,231.17000000000002,13,0,7,66.25999999999999
18159,2007,TIPTON,179,177.1,7,20.171147540983608,131.60999999999999,21.350322580645162,54.620000000000005,21.960819672131148,186.04,3,0,7,45.989999999999995
18159,2008,TIPTON,184,179,8,17.71950819672131,310.11,22.336774193548386,111.62,20.185737704918033,120.8,9,0,16,69.75
18159,2009,TIPTON,186,184,9,18.798852459016395,263.92,20.161935483870966,58.62,19.531803278688525,115.33999999999999,1,0,6,73.6
18159,2010,TIPTON,181.6,186,10,20.018032786885247,418.9,23.894193548387097,97.63000000000001,21.312295081967214,108.50999999999999,15,0,9,97.47000000000003
18159,2011,TIPTON,165.5,181.6,11,19.244098360655737,302.03000000000003,25.52225806451613,41.879999999999995,19.51327868852459,232.55,24,2.4299999999999926,11,70.99000000000001
18159,2012,TIPTON,157.9,165.5,12,20.371967213114754,102.85,26.05774193548387,73.46,19.43672131147541,259.5,26,12.219999999999999,6,44.91999999999999
18159,2013,TIPTON,191.2,157.9,13,19.62344262295082,256.68,21.844516129032257,50.1,20.19934426229508,131.92000000000002,7,0,13,77.65
18159,2014,TIPTON,214.9,191.2,14,19.263770491803278,246.85999999999999,19.80741935483871,65.03,19.553770491803277,247.6,1,0,8,91.81
18159,2015,TIPTON,173.4,214.9,15,19.42967213114754,422.98,21.965806451612902,114.86,20.65967213114754,119.17999999999999,4,0,6,90
18159,2016,TIPTON,198.5,173.4,16,18.64967213114754,226.29,22.813225806451612,91.82000000000001,22.275901639344262,216.62,11,0,11,51.139999999999986
18159,2017,TIPTON,172.7,198.5,17,18.328032786885245,364.44,22.904193548387095,189.67999999999998,19.79360655737705,92.98,6,0,12,93.84
18159,2018,TIPTON,215.5,172.7,18,21.569508196721312,212.45,22.796774193548387,85.42,21.660655737704918,343.59000000000003,12,0,6,90.18
18159,2019,TIPTON,172.3,215.5,19,18.452622950819674,247.13,24.74225806451613,66.18,21.272950819672133,117.83,20,0,9,52.44999999999999
18159,2020,TIPTON,216.7,172.3,20,18.260983606557378,230.16,24.096774193548388,127.61999999999999,19.908032786885247,96.39,16,0,10,76.93
18159,2021,TIPTON,224.8,216.7,21,18.561311475409838,199.43,22.716774193548385,156.95000000000002,21.653934426229508,196.13,11,0,10,76.65000000000003
18161,2001,UNION,168,160.5,1,18.865737704918033,260.14,22.837096774193547,176.9,20.289016393442623,219.87,12,0,8,70.86000000000001
18161,2002,UNION,103.9,168,2,18.524918032786886,283.27,24.731290322580644,33.87,22.599836065573772,175.47,24,0,9,69.63000000000001
18161,2003,UNION,154.2,103.9,3,17.620819672131148,308.53,22.41483870967742,237.26,20.21311475409836,236.85,7,0,10,141.08999999999997
18161,2004,UNION,185,154.2,4,19.965409836065575,273.63,22.266451612903225,109.65,20.042950819672132,95.23,12,0,14,63.31999999999999
18161,2005,UNION,169.1,185,5,18.381311475409834,187.39,23.712258064516128,105.45,22.087704918032788,235.26,14,0.14000000000000057,10,71.71
18161,2006,UNION,171.2,169.1,6,17.761147540983607,263.98,23.76516129032258,173.96,20.068688524590165,210.59,14,0,11,56.51999999999998
18161,2007,UNION,144.8,171.2,7,20.384918032786885,118.5,21.76483870967742,64.27,22.88622950819672,137.69,6,0,10,37.58
18161,2008,UNION,164,144.8,8,17.97327868852459,319.83,22.321612903225805,110.85000000000001,20.848524590163933,76.88000000000001,9,0,16,90.88
18161,2009,UNION,196,164,9,19.08639344262295,242.43,20.311612903225807,113.49,20.074590163934428,176.05,1,0,8,57.99000000000001
18161,2010,UNION,176.4,196,10,20.444918032786884,353.08,24.323225806451614,73.95,21.684426229508198,66.44,20,0,9,81.47999999999999
18161,2011,UNION,141.2,176.4,11,19.06377049180328,248.62,26.173870967741937,30.34,20.299180327868854,225.55,27,4.290000000000006,12,66.81
18161,2012,UNION,91.7,141.2,12,20.584590163934426,109.95,26.43,63.83,19.79983606557377,223.54,28,14.310000000000002,6,47.54
18161,2013,UNION,211.5,91.7,13,19.641311475409836,215.78,22.393548387096775,90.55,20.375245901639346,126.95,9,0,12,43.70000000000002
18161,2014,UNION,200,211.5,14,19.665245901639345,283.41,20.493870967741934,81.44,20.061967213114755,170.01,3,0,10,81.17999999999999
18161,2015,UNION,174,200,15,20.16688524590164,287.92,22.758064516129032,142.23,20.777540983606556,105.60000000000001,9,0,5,76.46000000000001
18161,2016,UNION,177.1,174,16,19.074918032786886,187.97,23.56935483870968,109.86,22.702950819672132,291.6,12,0,10,38.02000000000001
18161,2017,UNION,181,177.1,17,18.438852459016392,345.81,23.090967741935483,191.68,20.154918032786885,125.17999999999999,6,0,9,74.63
18161,2018,UNION,203.9,181,18,21.955245901639344,213.78,23.333870967741934,116.22,22.355901639344264,292.56,14,0,10,69.66999999999999
18161,2019,UNION,178.7,203.9,19,18.91344262295082,302.81,24.216129032258063,92.34,21.791639344262297,81.07,22,0,7,117.44999999999999
18161,2020,UNION,208.9,178.7,20,18.40590163934426,222.10999999999999,24.666451612903227,114.06,20.28688524590164,106.4,22,0,6,64.68
18161,2021,UNION,207.8,208.9,21,18.325901639344263,304.3,22.84258064516129,133.86,21.741967213114755,172.28,10,0,8,85.51000000000002
18163,2001,VANDERBURGH,167.6,158.8,1,21.252131147540982,176.85,25.495483870967742,141.17,22.51737704918033,195.46,22,0.17999999999999972,7,67.04999999999998
18163,2002,VANDERBURGH,110.9,167.6,2,21.06606557377049,241.78,27.063225806451612,69.14,24.704590163934427,176.4,28,0.3200000000000003,12,75.57000000000001
18163,2003,VANDERBURGH,142,110.9,3,19.695901639344264,291.06,25.32516129032258,92.88,22.46704918032787,145.25,23,0,13,85.18
18163,2004,VANDERBURGH,161.7,142,4,22.181803278688523,273.24,24.201612903225808,153.88,21.8927868852459,103.7,13,0,14,101.56000000000002
18163,2005,VANDERBURGH,155.4,161.7,5,21.014426229508196,165.16,25.5841935483871,88.41,24.62672131147541,281.40000000000003,22,0.5499999999999972,16,86.48
18163,2006,VANDERBURGH,150.7,155.4,6,20.738524590163934,226.05,25.799032258064518,171.64,22.182786885245903,396.87,21,0.09000000000000341,6,116.00000000000003
18163,2007,VANDERBURGH,149.8,150.7,7,22.738196721311475,146.01,24.705483870967743,61.02,25.664590163934427,104.56,21,0,8,42.980000000000004
18163,2008,VANDERBURGH,154,149.8,8,20.97393442622951,254.27,25.195806451612903,107.13,23.125245901639346,60.65,19,0.00999999999999801,14,68.39
18163,2009,VANDERBURGH,178,154,9,21.95639344262295,235.99,23.188709677419354,160.87,22.377868852459017,197.8,9,0,7,47.08000000000004
18163,2010,VANDERBURGH,143,178,10,23.359180327868852,171.03,26.9158064516129,112.29,24.644098360655736,37.31,28,1.0800000000000054,9,73.31
18163,2011,VANDERBURGH,149,143,11,21.4,352.15999999999997,27.83290322580645,178.56,22.610819672131147,220.27,30,6.030000000000001,11,124.51
18163,2012,VANDERBURGH,60.4,149,12,23.21967213114754,70.22,29.01225806451613,50.37,22.511967213114755,262.4,31,56.02999999999998,10,40.50000000000001
18163,2013,VANDERBURGH,179.7,60.4,13,21.315245901639344,255.92,24.316129032258065,121.36,23.06655737704918,106.58,15,0,13,68.78
18163,2014,VANDERBURGH,188,179.7,14,22.19049180327869,189.75,23.099354838709676,91.56,22.814918032786885,179.96,11,0,11,66.98
18163,2015,VANDERBURGH,166.4,188,15,22.208196721311474,292.69,25.870322580645162,150.79,22.96295081967213,122.2,19,0,11,123.24000000000001
18163,2016,VANDERBURGH,154,166.4,16,21.381803278688526,194.99,25.815806451612904,207.72,24.34918032786885,161.25,22,0,5,134.05
18163,2017,VANDERBURGH,194,154,17,21.382950819672132,187.18,26.1658064516129,117.04,22.365737704918033,140.87,24,1.230000000000011,9,61.46
18163,2018,VANDERBURGH,179.6,194,18,24.151311475409837,340.22,25.63967741935484,71.00999999999999,24.270655737704917,237.72,23,0.1600000000000037,10,107.16
18163,2019,VANDERBURGH,167.6,179.6,19,21.485901639344263,344.43,25.848064516129032,101.21,24.556065573770493,133.57999999999998,24,0,8,80.6
18163,2020,VANDERBURGH,204.7,167.6,20,20.594426229508198,333.49,26.67290322580645,170.34,22.458524590163936,183.09,26,0,7,142.44
18163,2021,VANDERBURGH,217.2,204.7,21,20.834754098360655,142.4,25.287419354838708,125.46,23.75901639344262,192.23,19,0,10,64.33000000000001
18165,2001,VERMILLION,160.6,153.7,1,19.658032786885247,177.47,23.64032258064516,193.56,20.86409836065574,140.9,16,0,12,85.41999999999999
18165,2002,VERMILLION,120.1,160.6,2,19.188688524590162,291.68,25.556129032258063,80.86,22.40606557377049,156.99,23,1.2000000000000028,11,90.86
18165,2003,VERMILLION,160.1,120.1,3,18.179016393442623,210,23.410645161290322,199.26999999999998,20.57295081967213,280.83,12,0,15,120.50999999999999
18165,2004,VERMILLION,170.5,160.1,4,20.49098360655738,248.25,22.583870967741934,95.45,20.334754098360655,102.82,7,0,8,55.69
18165,2005,VERMILLION,160.9,170.5,5,19.54688524590164,126.31,24.326451612903227,114.54,22.49983606557377,229.16,19,0.6200000000000045,8,53.88000000000001
18165,2006,VERMILLION,170.3,160.9,6,19.004426229508198,212.49,24.639032258064518,132.92,20.518360655737705,161.46,15,0,7,57.949999999999996
18165,2007,VERMILLION,177,170.3,7,21.43901639344262,145.49,22.445806451612903,89.61,23.298196721311477,153.64,10,0,9,59.03999999999999
18165,2008,VERMILLION,156,177,8,18.817868852459014,427.27,23.363548387096774,135.43,20.715901639344263,166.96,13,0,15,184.1
18165,2009,VERMILLION,175,156,9,19.784754098360654,294.86,21.00032258064516,109.15,20.209344262295083,137.62,1,0,11,99.09
18165,2010,VERMILLION,161.7,175,10,21.047704918032785,340.52,25.17516129032258,146.88,22.478196721311477,77.17,20,0,9,89.95999999999998
18165,2011,VERMILLION,152.4,161.7,11,19.884918032786885,254.81,26.34967741935484,59.74,20.678032786885247,114.71,27,5.920000000000009,16,78.38
18165,2012,VERMILLION,86.3,152.4,12,21.278032786885245,78.96,27.410967741935483,11,20.465737704918034,234.79,30,39.68,20,32.33
18165,2013,VERMILLION,185.6,86.3,13,20.024262295081968,219.56,22.36774193548387,108.36,21.150983606557375,69.89,8,0,17,64.89
18165,2014,VERMILLION,213.6,185.6,14,20.204590163934427,272.59,20.79064516129032,87.34,20.36655737704918,197.31,2,0,11,76.51000000000002
18165,2015,VERMILLION,156.3,213.6,15,20.470655737704917,373.87,23.07,81.47,21.46704918032787,120.36,9,0,11,75.53000000000003
18165,2016,VERMILLION,197.5,156.3,16,19.939836065573772,211.87,23.976129032258065,167.94,23.061147540983608,225.57,15,0,14,61.620000000000005
18165,2017,VERMILLION,188,197.5,17,19.444754098360654,253.54,24.04290322580645,105.41,20.775737704918033,68.72,16,0,6,81.33
18165,2018,VERMILLION,197.5,188,18,22.584918032786884,260.51,23.268387096774195,95.89,22.37032786885246,279.96,13,0,6,94.55000000000001
18165,2019,VERMILLION,167.4,197.5,19,19.11606557377049,258.84,24.70806451612903,53.48,22.008852459016392,157.52,19,0,9,83.00999999999999
18165,2020,VERMILLION,188.8,167.4,20,18.92639344262295,236.9,24.47935483870968,153.61999999999998,20.396229508196722,71.8,18,0,13,67.75999999999999
18165,2021,VERMILLION,195.9,188.8,21,19.25639344262295,293.8,23.425806451612903,117.23,22.426557377049182,162.4,12,0,11,87.07
18167,2001,VIGO,148.7,147.4,1,20.014098360655737,226.93,23.822258064516127,183.85999999999999,21.075901639344263,129.65,16,0,9,67.77999999999997
